object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
XMM_J022121.16+352017.44_N53,--,N53,104,52,S2021B,object,XMM_J022121.16+352017.44_N53,LeathaudGreene,Merian,35.33818012225586,2020B-0288,35.33818012225586,900.0,1,False
XMM_J022115.29+351849.38_N53,--,N53,104,53,S2021B,object,XMM_J022115.29+351849.38_N53,LeathaudGreene,Merian,35.313718142524166,2020B-0288,35.313718142524166,900.0,1,False
XMM_J022224.41+353606.28_N53,--,N53,104,54,S2021B,object,XMM_J022224.41+353606.28_N53,LeathaudGreene,Merian,35.60174633753186,2020B-0288,35.60174633753186,900.0,1,False
XMM_J022334.51+355337.65_N53,--,N53,104,55,S2021B,object,XMM_J022334.51+355337.65_N53,LeathaudGreene,Merian,35.89379265371204,2020B-0288,35.89379265371204,900.0,1,False
XMM_J022444.59+361108.98_N53,--,N53,104,56,S2021B,object,XMM_J022444.59+361108.98_N53,LeathaudGreene,Merian,36.1858291660211,2020B-0288,36.1858291660211,900.0,1,False
XMM_J022445.85+361127.78_N53,--,N53,104,57,S2021B,object,XMM_J022445.85+361127.78_N53,LeathaudGreene,Merian,36.191050934156095,2020B-0288,36.191050934156095,900.0,1,False
XMM_J022554.59+362838.97_N53,--,N53,104,58,S2021B,object,XMM_J022554.59+362838.97_N53,LeathaudGreene,Merian,36.47749260254856,2020B-0288,36.47749260254856,900.0,1,False
XMM_J022704.44+364606.69_N53,--,N53,104,59,S2021B,object,XMM_J022704.44+364606.69_N53,LeathaudGreene,Merian,36.768526105965805,2020B-0288,36.768526105965805,900.0,1,False
XMM_J022814.28+370334.34_N53,--,N53,104,60,S2021B,object,XMM_J022814.28+370334.34_N53,LeathaudGreene,Merian,37.05953924563782,2020B-0288,37.05953924563782,900.0,1,False
XMM_J020437.64+310924.70_N53,--,N53,104,61,S2021B,object,XMM_J020437.64+310924.70_N53,LeathaudGreene,Merian,31.156863803770406,2020B-0288,31.156863803770406,900.0,1,False
XMM_J020547.82+312657.33_N53,--,N53,104,62,S2021B,object,XMM_J020547.82+312657.33_N53,LeathaudGreene,Merian,31.44925838642213,2020B-0288,31.44925838642213,900.0,1,False
XMM_J020658.58+314438.81_N53,--,N53,104,63,S2021B,object,XMM_J020658.58+314438.81_N53,LeathaudGreene,Merian,31.74411491065637,2020B-0288,31.74411491065637,900.0,1,False
XMM_J020809.35+320220.38_N53,--,N53,104,64,S2021B,object,XMM_J020809.35+320220.38_N53,LeathaudGreene,Merian,32.0389949753259,2020B-0288,32.0389949753259,900.0,1,False
XMM_J020755.03+315845.52_N53,--,N53,104,65,S2021B,object,XMM_J020755.03+315845.52_N53,LeathaudGreene,Merian,31.979312112987262,2020B-0288,31.979312112987262,900.0,1,False
XMM_J020904.88+321613.33_N53,--,N53,104,66,S2021B,object,XMM_J020904.88+321613.33_N53,LeathaudGreene,Merian,32.270369664387566,2020B-0288,32.270369664387566,900.0,1,False
XMM_J021015.44+323351.69_N53,--,N53,104,67,S2021B,object,XMM_J021015.44+323351.69_N53,LeathaudGreene,Merian,32.56435902002334,2020B-0288,32.56435902002334,900.0,1,False
XMM_J021126.00+325130.09_N53,--,N53,104,68,S2021B,object,XMM_J021126.00+325130.09_N53,LeathaudGreene,Merian,32.858360413467885,2020B-0288,32.858360413467885,900.0,1,False
XMM_J021115.11+324846.69_N53,--,N53,104,69,S2021B,object,XMM_J021115.11+324846.69_N53,LeathaudGreene,Merian,32.81297195275174,2020B-0288,32.81297195275174,900.0,1,False
XMM_J021224.63+330609.46_N53,--,N53,104,70,S2021B,object,XMM_J021224.63+330609.46_N53,LeathaudGreene,Merian,33.10262920684001,2020B-0288,33.10262920684001,900.0,1,False
XMM_J021334.97+332344.57_N53,--,N53,104,71,S2021B,object,XMM_J021334.97+332344.57_N53,LeathaudGreene,Merian,33.39571427660192,2020B-0288,33.39571427660192,900.0,1,False
XMM_J021445.31+334119.68_N53,--,N53,104,72,S2021B,object,XMM_J021445.31+334119.68_N53,LeathaudGreene,Merian,33.68880010141996,2020B-0288,33.68880010141996,900.0,1,False
XMM_J021439.79+333956.97_N53,--,N53,104,73,S2021B,object,XMM_J021439.79+333956.97_N53,LeathaudGreene,Merian,33.66582735766721,2020B-0288,33.66582735766721,900.0,1,False
XMM_J021548.96+335714.47_N53,--,N53,104,74,S2021B,object,XMM_J021548.96+335714.47_N53,LeathaudGreene,Merian,33.95402002411822,2020B-0288,33.95402002411822,900.0,1,False
XMM_J021659.07+341446.18_N53,--,N53,104,75,S2021B,object,XMM_J021659.07+341446.18_N53,LeathaudGreene,Merian,34.24616318828784,2020B-0288,34.24616318828784,900.0,1,False
XMM_J021809.19+343217.86_N53,--,N53,104,76,S2021B,object,XMM_J021809.19+343217.86_N53,LeathaudGreene,Merian,34.53829606730629,2020B-0288,34.53829606730629,900.0,1,False
XMM_J021810.04+343230.68_N53,--,N53,104,77,S2021B,object,XMM_J021810.04+343230.68_N53,LeathaudGreene,Merian,34.541856594835615,2020B-0288,34.541856594835615,900.0,1,False
XMM_J021918.84+344942.66_N53,--,N53,104,78,S2021B,object,XMM_J021918.84+344942.66_N53,LeathaudGreene,Merian,34.82851887557936,2020B-0288,34.82851887557936,900.0,1,False
XMM_J022028.72+350710.85_N53,--,N53,104,79,S2021B,object,XMM_J022028.72+350710.85_N53,LeathaudGreene,Merian,35.11968173641795,2020B-0288,35.11968173641795,900.0,1,False
XMM_J022138.59+352438.96_N53,--,N53,104,80,S2021B,object,XMM_J022138.59+352438.96_N53,LeathaudGreene,Merian,35.41082353898738,2020B-0288,35.41082353898738,900.0,1,False
XMM_J020115.11+301846.65_N53,--,N53,104,81,S2021B,object,XMM_J020115.11+301846.65_N53,LeathaudGreene,Merian,30.31296004419968,2020B-0288,30.31296004419968,900.0,1,False
XMM_J020224.97+303614.62_N53,--,N53,104,82,S2021B,object,XMM_J020224.97+303614.62_N53,LeathaudGreene,Merian,30.60406204897486,2020B-0288,30.60406204897486,900.0,1,False
XMM_J020335.53+305353.08_N53,--,N53,104,83,S2021B,object,XMM_J020335.53+305353.08_N53,LeathaudGreene,Merian,30.89807812699523,2020B-0288,30.89807812699523,900.0,1,False
XMM_J020446.10+311131.58_N53,--,N53,104,84,S2021B,object,XMM_J020446.10+311131.58_N53,LeathaudGreene,Merian,31.192106049390915,2020B-0288,31.192106049390915,900.0,1,False
XMM_J020436.33+310904.95_N53,--,N53,104,85,S2021B,object,XMM_J020436.33+310904.95_N53,LeathaudGreene,Merian,31.151376794732723,2020B-0288,31.151376794732723,900.0,1,False
XMM_J020545.87+312628.10_N53,--,N53,104,86,S2021B,object,XMM_J020545.87+312628.10_N53,LeathaudGreene,Merian,31.44114040223817,2020B-0288,31.44114040223817,900.0,1,False
XMM_J020656.22+314403.43_N53,--,N53,104,87,S2021B,object,XMM_J020656.22+314403.43_N53,LeathaudGreene,Merian,31.734288508619606,2020B-0288,31.734288508619606,900.0,1,False
XMM_J020806.58+320138.77_N53,--,N53,104,88,S2021B,object,XMM_J020806.58+320138.77_N53,LeathaudGreene,Merian,32.02743702565851,2020B-0288,32.02743702565851,900.0,1,False
XMM_J020801.67+320025.10_N53,--,N53,104,89,S2021B,object,XMM_J020801.67+320025.10_N53,LeathaudGreene,Merian,32.00697428049709,2020B-0288,32.00697428049709,900.0,1,False
XMM_J020910.88+321743.20_N53,--,N53,104,90,S2021B,object,XMM_J020910.88+321743.20_N53,LeathaudGreene,Merian,32.29533373024849,2020B-0288,32.29533373024849,900.0,1,False
XMM_J021021.01+323515.27_N53,--,N53,104,91,S2021B,object,XMM_J021021.01+323515.27_N53,LeathaudGreene,Merian,32.58757525849228,2020B-0288,32.58757525849228,900.0,1,False
XMM_J021131.15+325247.30_N53,--,N53,104,92,S2021B,object,XMM_J021131.15+325247.30_N53,LeathaudGreene,Merian,32.87980598696708,2020B-0288,32.87980598696708,900.0,1,False
XMM_J021131.85+325257.80_N53,--,N53,104,93,S2021B,object,XMM_J021131.85+325257.80_N53,LeathaudGreene,Merian,32.88272361986441,2020B-0288,32.88272361986441,900.0,1,False
XMM_J021240.70+331010.59_N53,--,N53,104,94,S2021B,object,XMM_J021240.70+331010.59_N53,LeathaudGreene,Merian,33.16961096320134,2020B-0288,33.16961096320134,900.0,1,False
XMM_J021350.61+332739.26_N53,--,N53,104,95,S2021B,object,XMM_J021350.61+332739.26_N53,LeathaudGreene,Merian,33.460906074370996,2020B-0288,33.460906074370996,900.0,1,False
XMM_J021500.52+334507.84_N53,--,N53,104,96,S2021B,object,XMM_J021500.52+334507.84_N53,LeathaudGreene,Merian,33.752179415445056,2020B-0288,33.752179415445056,900.0,1,False
XMM_J020451.51+311252.78_N53,--,N53,104,97,S2021B,object,XMM_J020451.51+311252.78_N53,LeathaudGreene,Merian,31.21466271792368,2020B-0288,31.21466271792368,900.0,1,False
XMM_J020600.42+313006.41_N53,--,N53,104,98,S2021B,object,XMM_J020600.42+313006.41_N53,LeathaudGreene,Merian,31.50178066102481,2020B-0288,31.50178066102481,900.0,1,False
XMM_J020710.37+314735.56_N53,--,N53,104,99,S2021B,object,XMM_J020710.37+314735.56_N53,LeathaudGreene,Merian,31.793211659432583,2020B-0288,31.793211659432583,900.0,1,False
XMM_J020820.30+320504.63_N53,--,N53,104,100,S2021B,object,XMM_J020820.30+320504.63_N53,LeathaudGreene,Merian,32.0846201745894,2020B-0288,32.0846201745894,900.0,1,False
XMM_J020121.16+302017.41_N53,--,N53,104,101,S2021B,object,XMM_J020121.16+302017.41_N53,LeathaudGreene,Merian,30.33817127358434,2020B-0288,30.33817127358434,900.0,1,False
XMM_J020230.40+303736.12_N53,--,N53,104,102,S2021B,object,XMM_J020230.40+303736.12_N53,LeathaudGreene,Merian,30.62670103611867,2020B-0288,30.62670103611867,900.0,1,False
XMM_J020340.57+305508.55_N53,--,N53,104,103,S2021B,object,XMM_J020340.57+305508.55_N53,LeathaudGreene,Merian,30.919043262875096,2020B-0288,30.919043262875096,900.0,1,False
XMM_J020450.72+311240.94_N53,--,N53,104,104,S2021B,object,XMM_J020450.72+311240.94_N53,LeathaudGreene,Merian,31.211374157134497,2020B-0288,31.211374157134497,900.0,1,False
