,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count
206,--,N708,384,207,TEST,science,GAMA,LeathaudGreene,Merian,131.61970457341846,2020B-XXXX,2.5015822851463545,600.0,1
207,--,N708,384,208,TEST,science,GAMA,LeathaudGreene,Merian,131.91548951492462,2020B-XXXX,2.4638381194561187,600.0,1
208,--,N708,384,209,TEST,science,GAMA,LeathaudGreene,Merian,134.24863794734637,2020B-XXXX,-0.6978097873682602,600.0,1
209,--,N708,384,210,TEST,science,GAMA,LeathaudGreene,Merian,134.5395798195197,2020B-XXXX,-0.7598745797309259,600.0,1
210,--,N708,384,211,TEST,science,GAMA,LeathaudGreene,Merian,134.83349560956026,2020B-XXXX,-0.7990843378048922,600.0,1
211,--,N708,384,212,TEST,science,GAMA,LeathaudGreene,Merian,135.12739010878826,2020B-XXXX,-0.8386370769818108,600.0,1
212,--,N708,384,213,TEST,science,GAMA,LeathaudGreene,Merian,133.46429716450294,2020B-XXXX,0.9421915852274385,600.0,1
213,--,N708,384,214,TEST,science,GAMA,LeathaudGreene,Merian,133.75685046286168,2020B-XXXX,0.8808958100143832,600.0,1
214,--,N708,384,215,TEST,science,GAMA,LeathaudGreene,Merian,134.05167775204387,2020B-XXXX,0.8421203668987136,600.0,1
215,--,N708,384,216,TEST,science,GAMA,LeathaudGreene,Merian,134.34647270820534,2020B-XXXX,0.8029962428801174,600.0,1
216,--,N708,384,217,TEST,science,GAMA,LeathaudGreene,Merian,132.6264722335313,2020B-XXXX,2.576015302731832,600.0,1
217,--,N708,384,218,TEST,science,GAMA,LeathaudGreene,Merian,132.92068262123473,2020B-XXXX,2.515553674545232,600.0,1
218,--,N708,384,219,TEST,science,GAMA,LeathaudGreene,Merian,133.2164505347117,2020B-XXXX,2.4772501904196345,600.0,1
219,--,N708,384,220,TEST,science,GAMA,LeathaudGreene,Merian,133.51217532924446,2020B-XXXX,2.438592007888427,600.0,1
220,--,N708,384,221,TEST,science,GAMA,LeathaudGreene,Merian,135.8406383435916,2020B-XXXX,-0.7174402622984495,600.0,1
221,--,N708,384,222,TEST,science,GAMA,LeathaudGreene,Merian,136.1315831779051,2020B-XXXX,-0.7810316593135497,600.0,1
222,--,N708,384,223,TEST,science,GAMA,LeathaudGreene,Merian,136.42550248223696,2020B-XXXX,-0.821102634056803,600.0,1
223,--,N708,384,224,TEST,science,GAMA,LeathaudGreene,Merian,136.71940108586338,2020B-XXXX,-0.8615058158383699,600.0,1
224,--,N708,384,225,TEST,science,GAMA,LeathaudGreene,Merian,135.05370289782238,2020B-XXXX,0.919318602512846,600.0,1
225,--,N708,384,226,TEST,science,GAMA,LeathaudGreene,Merian,135.34620612171824,2020B-XXXX,0.8564750044221223,600.0,1
226,--,N708,384,227,TEST,science,GAMA,LeathaudGreene,Merian,135.641003605867,2020B-XXXX,0.8168248271845666,600.0,1
227,--,N708,384,228,TEST,science,GAMA,LeathaudGreene,Merian,135.93576906463767,2020B-XXXX,0.7768366311750744,600.0,1
228,--,N708,384,229,TEST,science,GAMA,LeathaudGreene,Merian,134.22434402440746,2020B-XXXX,2.553748544185409,600.0,1
229,--,N708,384,230,TEST,science,GAMA,LeathaudGreene,Merian,134.51845594601065,2020B-XXXX,2.4917058773074183,600.0,1
230,--,N708,384,231,TEST,science,GAMA,LeathaudGreene,Merian,134.81416333744122,2020B-XXXX,2.4525072580611473,600.0,1
231,--,N708,384,232,TEST,science,GAMA,LeathaudGreene,Merian,135.1098275995951,2020B-XXXX,2.412964553630159,600.0,1
232,--,N708,384,233,TEST,science,GAMA,LeathaudGreene,Merian,137.43765227070367,2020B-XXXX,-0.7365759579834422,600.0,1
233,--,N708,384,234,TEST,science,GAMA,LeathaudGreene,Merian,137.72860241899608,2020B-XXXX,-0.8016494427566292,600.0,1
234,--,N708,384,235,TEST,science,GAMA,LeathaudGreene,Merian,138.02252673981266,2020B-XXXX,-0.8425532662480577,600.0,1
235,--,N708,384,236,TEST,science,GAMA,LeathaudGreene,Merian,138.3164310161188,2020B-XXXX,-0.8837782317139067,600.0,1
236,--,N708,384,237,TEST,science,GAMA,LeathaudGreene,Merian,136.64810692615896,2020B-XXXX,0.8969304900540935,600.0,1
237,--,N708,384,238,TEST,science,GAMA,LeathaudGreene,Merian,136.940561245525,2020B-XXXX,0.8325827857861037,600.0,1
238,--,N708,384,239,TEST,science,GAMA,LeathaudGreene,Merian,137.23532976392983,2020B-XXXX,0.7920857748767792,600.0,1
239,--,N708,384,240,TEST,science,GAMA,LeathaudGreene,Merian,137.53006663988432,2020B-XXXX,0.7512617005123448,600.0,1
240,--,N708,384,241,TEST,science,GAMA,LeathaudGreene,Merian,135.82316182175748,2020B-XXXX,2.529012610072291,600.0,1
241,--,N708,384,242,TEST,science,GAMA,LeathaudGreene,Merian,136.1171724015416,2020B-XXXX,2.4654362603234508,600.0,1
242,--,N708,384,243,TEST,science,GAMA,LeathaudGreene,Merian,136.41281783095135,2020B-XXXX,2.4253724848183116,600.0,1
243,--,N708,384,244,TEST,science,GAMA,LeathaudGreene,Merian,136.70842022554578,2020B-XXXX,2.384975509773068,600.0,1
244,--,N708,384,245,TEST,science,GAMA,LeathaudGreene,Merian,139.04067983401566,2020B-XXXX,-0.7552081406383654,600.0,1
245,--,N708,384,246,TEST,science,GAMA,LeathaudGreene,Merian,139.33163765914466,2020B-XXXX,-0.8217184544474808,600.0,1
246,--,N708,384,247,TEST,science,GAMA,LeathaudGreene,Merian,139.62556850157608,2020B-XXXX,-0.863426306882704,600.0,1
247,--,N708,384,248,TEST,science,GAMA,LeathaudGreene,Merian,139.91948002081065,2020B-XXXX,-0.9054439441743767,600.0,1
248,--,N708,384,249,TEST,science,GAMA,LeathaudGreene,Merian,138.2484977648482,2020B-XXXX,0.8740359325746659,600.0,1
249,--,N708,384,250,TEST,science,GAMA,LeathaudGreene,Merian,138.5409034700796,2020B-XXXX,0.8082285811155285,600.0,1
250,--,N708,384,251,TEST,science,GAMA,LeathaudGreene,Merian,138.83564336751348,2020B-XXXX,0.7669130894143786,600.0,1
251,--,N708,384,252,TEST,science,GAMA,LeathaudGreene,Merian,139.1303520870234,2020B-XXXX,0.7252817839750575,600.0,1
252,--,N708,384,253,TEST,science,GAMA,LeathaudGreene,Merian,137.42595125621597,2020B-XXXX,2.5037882946848597,600.0,1
253,--,N708,384,254,TEST,science,GAMA,LeathaudGreene,Merian,137.7198596205756,2020B-XXXX,2.4387241366468757,600.0,1
254,--,N708,384,255,TEST,science,GAMA,LeathaudGreene,Merian,138.0154427807493,2020B-XXXX,2.397824362175391,600.0,1
255,--,N708,384,256,TEST,science,GAMA,LeathaudGreene,Merian,138.31098309162437,2020B-XXXX,2.35660255880652,600.0,1
256,--,N708,384,257,TEST,science,GAMA,LeathaudGreene,Merian,140.6507211295329,2020B-XXXX,-0.7733267327496111,600.0,1
257,--,N708,384,258,TEST,science,GAMA,LeathaudGreene,Merian,140.94168900356112,2020B-XXXX,-0.8412277599352525,600.0,1
258,--,N708,384,259,TEST,science,GAMA,LeathaudGreene,Merian,141.2356278744071,2020B-XXXX,-0.8837102990066219,600.0,1
259,--,N708,384,260,TEST,science,GAMA,LeathaudGreene,Merian,141.52954820743457,2020B-XXXX,-0.9264909724586616,600.0,1
260,--,N708,384,261,TEST,science,GAMA,LeathaudGreene,Merian,139.8548769926934,2020B-XXXX,0.8506561212501939,600.0,1
261,--,N708,384,262,TEST,science,GAMA,LeathaudGreene,Merian,140.1472345124182,2020B-XXXX,0.7834352885977431,600.0,1
262,--,N708,384,263,TEST,science,GAMA,LeathaudGreene,Merian,140.4419462157179,2020B-XXXX,0.7413306647524704,600.0,1
263,--,N708,384,264,TEST,science,GAMA,LeathaudGreene,Merian,140.73662728647045,2020B-XXXX,0.6989217652926712,600.0,1
264,--,N708,384,265,TEST,science,GAMA,LeathaudGreene,Merian,139.033702120104,2020B-XXXX,2.4770835048581747,600.0,1
265,--,N708,384,266,TEST,science,GAMA,LeathaudGreene,Merian,139.32750662604292,2020B-XXXX,2.410578080293809,600.0,1
266,--,N708,384,267,TEST,science,GAMA,LeathaudGreene,Merian,139.62302678456916,2020B-XXXX,2.3688718675792546,600.0,1
267,--,N708,384,268,TEST,science,GAMA,LeathaudGreene,Merian,139.91850437708737,2020B-XXXX,2.3268550820057157,600.0,1
268,--,N708,384,269,TEST,science,GAMA,LeathaudGreene,Merian,142.26977628050722,2020B-XXXX,-0.7909309137015524,600.0,1
269,--,N708,384,270,TEST,science,GAMA,LeathaudGreene,Merian,142.5607565909645,2020B-XXXX,-0.8601763739333592,600.0,1
270,--,N708,384,271,TEST,science,GAMA,LeathaudGreene,Merian,142.85470500355007,2020B-XXXX,-0.9034041105217816,600.0,1
271,--,N708,384,272,TEST,science,GAMA,LeathaudGreene,Merian,143.14863572714947,2020B-XXXX,-0.9469180287027206,600.0,1
272,--,N708,384,273,TEST,science,GAMA,LeathaudGreene,Merian,141.46925640380556,2020B-XXXX,0.8277903389977285,600.0,1
273,--,N708,384,274,TEST,science,GAMA,LeathaudGreene,Merian,141.76156708176455,2020B-XXXX,0.7592022161300954,600.0,1
274,--,N708,384,275,TEST,science,GAMA,LeathaudGreene,Merian,142.05625152829376,2020B-XXXX,0.7163378693663934,600.0,1
275,--,N708,384,276,TEST,science,GAMA,LeathaudGreene,Merian,142.35090596083612,2020B-XXXX,0.6731810818350138,600.0,1
276,--,N708,384,277,TEST,science,GAMA,LeathaudGreene,Merian,140.64842719021905,2020B-XXXX,2.4498962221451923,600.0,1
277,--,N708,384,278,TEST,science,GAMA,LeathaudGreene,Merian,140.94212719492572,2020B-XXXX,2.3819959810851064,600.0,1
278,--,N708,384,279,TEST,science,GAMA,LeathaudGreene,Merian,141.23758418344536,2020B-XXXX,2.339512878355735,600.0,1
279,--,N708,384,280,TEST,science,GAMA,LeathaudGreene,Merian,141.53299897969907,2020B-XXXX,2.2967309518925587,600.0,1
280,--,N708,384,281,TEST,science,GAMA,LeathaudGreene,Merian,143.89684529070433,2020B-XXXX,-0.8079859259939982,600.0,1
281,--,N708,384,282,TEST,science,GAMA,LeathaudGreene,Merian,144.1878404142976,2020B-XXXX,-0.8785267721784201,600.0,1
282,--,N708,384,283,TEST,science,GAMA,LeathaudGreene,Merian,144.4817998685851,2020B-XXXX,-0.9224686224247834,600.0,1
283,--,N708,384,284,TEST,science,GAMA,LeathaudGreene,Merian,144.77574254385596,2020B-XXXX,-0.9666844122910174,600.0,1
284,--,N708,384,285,TEST,science,GAMA,LeathaudGreene,Merian,143.09162599719602,2020B-XXXX,0.8044619507958994,600.0,1
285,--,N708,384,286,TEST,science,GAMA,LeathaudGreene,Merian,143.38389041916167,2020B-XXXX,0.7345546237335221,600.0,1
286,--,N708,384,287,TEST,science,GAMA,LeathaudGreene,Merian,143.67854812631268,2020B-XXXX,0.6909610725980272,600.0,1
287,--,N708,384,288,TEST,science,GAMA,LeathaudGreene,Merian,143.973176517293,2020B-XXXX,0.6470872065219352,600.0,1
288,--,N708,384,289,TEST,science,GAMA,LeathaudGreene,Merian,142.26911854902391,2020B-XXXX,2.4212595046957683,600.0,1
289,--,N708,384,290,TEST,science,GAMA,LeathaudGreene,Merian,142.56271283088924,2020B-XXXX,2.3520135163486597,600.0,1
290,--,N708,384,291,TEST,science,GAMA,LeathaudGreene,Merian,142.85810617256197,2020B-XXXX,2.3087845752925427,600.0,1
291,--,N708,384,292,TEST,science,GAMA,LeathaudGreene,Merian,143.15345779261324,2020B-XXXX,2.2652688390414037,600.0,1
292,--,N708,384,293,TEST,science,GAMA,LeathaudGreene,Merian,145.53492830119941,2020B-XXXX,-0.8244981343288896,600.0,1
293,--,N708,384,294,TEST,science,GAMA,LeathaudGreene,Merian,145.82594063438322,2020B-XXXX,-0.8962856719417199,600.0,1
294,--,N708,384,295,TEST,science,GAMA,LeathaudGreene,Merian,146.11991264025767,2020B-XXXX,-0.9409106746642013,600.0,1
295,--,N708,384,296,TEST,science,GAMA,LeathaudGreene,Merian,146.41386883793848,2020B-XXXX,-0.9857970690864223,600.0,1
296,--,N708,384,297,TEST,science,GAMA,LeathaudGreene,Merian,144.72398674330995,2020B-XXXX,0.7806740598567053,600.0,1
297,--,N708,384,298,TEST,science,GAMA,LeathaudGreene,Merian,145.0162055831896,2020B-XXXX,0.7094959698317161,600.0,1
298,--,N708,384,299,TEST,science,GAMA,LeathaudGreene,Merian,145.31083712036036,2020B-XXXX,0.6652039951825514,600.0,1
299,--,N708,384,300,TEST,science,GAMA,LeathaudGreene,Merian,145.6054401180229,2020B-XXXX,0.6206441314133089,600.0,1
300,--,N708,384,301,TEST,science,GAMA,LeathaudGreene,Merian,143.89877729043494,2020B-XXXX,2.391163534451123,600.0,1
301,--,N708,384,302,TEST,science,GAMA,LeathaudGreene,Merian,144.19226472981103,2020B-XXXX,2.320620213320405,600.0,1
302,--,N708,384,303,TEST,science,GAMA,LeathaudGreene,Merian,144.4875940097234,2020B-XXXX,2.276676176196949,600.0,1
303,--,N708,384,304,TEST,science,GAMA,LeathaudGreene,Merian,144.78288213565293,2020B-XXXX,2.2324576675331684,600.0,1
304,--,N708,384,305,TEST,science,GAMA,LeathaudGreene,Merian,147.18302524866775,2020B-XXXX,-0.8404311412134573,600.0,1
305,--,N708,384,306,TEST,science,GAMA,LeathaudGreene,Merian,147.47405716496633,2020B-XXXX,-0.9134137765220264,600.0,1
306,--,N708,384,307,TEST,science,GAMA,LeathaudGreene,Merian,147.76804321096736,2020B-XXXX,-0.9586892985065326,600.0,1
307,--,N708,384,308,TEST,science,GAMA,LeathaudGreene,Merian,148.06201447771576,2020B-XXXX,-1.0042133718991808,600.0,1
308,--,N708,384,309,TEST,science,GAMA,LeathaudGreene,Merian,146.36634035237824,2020B-XXXX,0.7564523332451195,600.0,1
309,--,N708,384,310,TEST,science,GAMA,LeathaudGreene,Merian,146.65851442399952,2020B-XXXX,0.6840540028022899,600.0,1
310,--,N708,384,311,TEST,science,GAMA,LeathaudGreene,Merian,146.95312044229462,2020B-XXXX,0.6390956064396589,600.0,1
311,--,N708,384,312,TEST,science,GAMA,LeathaudGreene,Merian,147.24769877518517,2020B-XXXX,0.5938820407661709,600.0,1
312,--,N708,384,313,TEST,science,GAMA,LeathaudGreene,Merian,145.5374166998944,2020B-XXXX,2.360632780428183,600.0,1
313,--,N708,384,314,TEST,science,GAMA,LeathaudGreene,Merian,145.8307972078868,2020B-XXXX,2.288842513361728,600.0,1
314,--,N708,384,315,TEST,science,GAMA,LeathaudGreene,Merian,146.12606259104734,2020B-XXXX,2.244215276738998,600.0,1
315,--,N708,384,316,TEST,science,GAMA,LeathaudGreene,Merian,146.42128747631304,2020B-XXXX,2.1993261809174625,600.0,1
316,--,N708,384,317,TEST,science,GAMA,LeathaudGreene,Merian,148.8431361962296,2020B-XXXX,-0.8557772835558599,600.0,1
317,--,N708,384,318,TEST,science,GAMA,LeathaudGreene,Merian,149.1341900730124,2020B-XXXX,-0.9299026818782498,600.0,1
318,--,N708,384,319,TEST,science,GAMA,LeathaudGreene,Merian,149.4281916461272,2020B-XXXX,-0.9757955943535144,600.0,1
319,--,N708,384,320,TEST,science,GAMA,LeathaudGreene,Merian,149.7221795259057,2020B-XXXX,-1.0219239162715625,600.0,1
320,--,N708,384,321,TEST,science,GAMA,LeathaudGreene,Merian,148.02068788701277,2020B-XXXX,0.7318039758974969,600.0,1
321,--,N708,384,322,TEST,science,GAMA,LeathaudGreene,Merian,148.3128180974399,2020B-XXXX,0.6582366294253791,600.0,1
322,--,N708,384,323,TEST,science,GAMA,LeathaudGreene,Merian,148.60739930246,2020B-XXXX,0.6126442858482951,600.0,1
323,--,N708,384,324,TEST,science,GAMA,LeathaudGreene,Merian,148.90195375296815,2020B-XXXX,0.5668097960965963,600.0,1
324,--,N708,384,325,TEST,science,GAMA,LeathaudGreene,Merian,147.18702804724828,2020B-XXXX,2.328672879629924,600.0,1
325,--,N708,384,326,TEST,science,GAMA,LeathaudGreene,Merian,147.4803008938112,2020B-XXXX,2.2556866229090433,600.0,1
326,--,N708,384,327,TEST,science,GAMA,LeathaudGreene,Merian,147.7755021998999,2020B-XXXX,2.210408474495114,600.0,1
327,--,N708,384,328,TEST,science,GAMA,LeathaudGreene,Merian,148.0706637598723,2020B-XXXX,2.164881376953146,600.0,1
328,--,N708,384,329,TEST,science,GAMA,LeathaudGreene,Merian,150.5162611352662,2020B-XXXX,-0.8705168266688436,600.0,1
329,--,N708,384,330,TEST,science,GAMA,LeathaudGreene,Merian,150.80733933922508,2020B-XXXX,-0.9457309851085216,600.0,1
330,--,N708,384,331,TEST,science,GAMA,LeathaudGreene,Merian,151.10135791446166,2020B-XXXX,-0.9922071468747975,600.0,1
331,--,N708,384,332,TEST,science,GAMA,LeathaudGreene,Merian,151.39536393734278,2020B-XXXX,-1.038905272842864,600.0,1
332,--,N708,384,333,TEST,science,GAMA,LeathaudGreene,Merian,149.68703995580032,2020B-XXXX,0.7077572307907016,600.0,1
333,--,N708,384,334,TEST,science,GAMA,LeathaudGreene,Merian,149.97912800333995,2020B-XXXX,0.6330743832425546,600.0,1
334,--,N708,384,335,TEST,science,GAMA,LeathaudGreene,Merian,150.2736855303895,2020B-XXXX,0.5868819122458652,600.0,1
335,--,N708,384,336,TEST,science,GAMA,LeathaudGreene,Merian,150.56821730071013,2020B-XXXX,0.5404606151620361,600.0,1
336,--,N708,384,337,TEST,science,GAMA,LeathaudGreene,Merian,148.84862320526727,2020B-XXXX,2.2963017718172267,600.0,1
337,--,N708,384,338,TEST,science,GAMA,LeathaudGreene,Merian,149.14178856960558,2020B-XXXX,2.222171992204593,600.0,1
338,--,N708,384,339,TEST,science,GAMA,LeathaudGreene,Merian,149.4369261229293,2020B-XXXX,2.17627613750324,600.0,1
339,--,N708,384,340,TEST,science,GAMA,LeathaudGreene,Merian,149.73202476882344,2020B-XXXX,2.130144542843137,600.0,1
340,--,N708,384,341,TEST,science,GAMA,LeathaudGreene,Merian,151.36638834895126,2020B-XXXX,0.6833321356727867,600.0,1
341,--,N708,384,342,TEST,science,GAMA,LeathaudGreene,Merian,151.65843532192065,2020B-XXXX,0.6075889934586364,600.0,1
342,--,N708,384,343,TEST,science,GAMA,LeathaudGreene,Merian,151.95296997778544,2020B-XXXX,0.5608312395123727,600.0,1
343,--,N708,384,344,TEST,science,GAMA,LeathaudGreene,Merian,152.2474799478271,2020B-XXXX,0.5138582778036639,600.0,1
344,--,N708,384,345,TEST,science,GAMA,LeathaudGreene,Merian,150.52118807879964,2020B-XXXX,2.261556488672242,600.0,1
345,--,N708,384,346,TEST,science,GAMA,LeathaudGreene,Merian,150.8142451208415,2020B-XXXX,2.186338593535806,600.0,1
346,--,N708,384,347,TEST,science,GAMA,LeathaudGreene,Merian,151.10931871656817,2020B-XXXX,2.1398599286509015,600.0,1
347,--,N708,384,348,TEST,science,GAMA,LeathaudGreene,Merian,151.40435434448537,2020B-XXXX,2.0931590172656622,600.0,1
348,--,N708,384,349,TEST,science,GAMA,LeathaudGreene,Merian,153.05973457210067,2020B-XXXX,0.65855053314957,600.0,1
349,--,N708,384,350,TEST,science,GAMA,LeathaudGreene,Merian,153.35174167414294,2020B-XXXX,0.5818041397399214,600.0,1
350,--,N708,384,351,TEST,science,GAMA,LeathaudGreene,Merian,153.64625433137965,2020B-XXXX,0.5345170587949754,600.0,1
351,--,N708,384,352,TEST,science,GAMA,LeathaudGreene,Merian,153.9407434450091,2020B-XXXX,0.487028687676767,600.0,1
352,--,N708,384,353,TEST,science,GAMA,LeathaudGreene,Merian,152.20874110685315,2020B-XXXX,2.226431458255837,600.0,1
353,--,N708,384,354,TEST,science,GAMA,LeathaudGreene,Merian,152.50169036752177,2020B-XXXX,2.150180651977937,600.0,1
354,--,N708,384,355,TEST,science,GAMA,LeathaudGreene,Merian,152.79670054538803,2020B-XXXX,2.1031540866347167,600.0,1
355,--,N708,384,356,TEST,science,GAMA,LeathaudGreene,Merian,153.09167377994925,2020B-XXXX,2.055919077633686,600.0,1
356,--,N708,384,357,TEST,science,GAMA,LeathaudGreene,Merian,153.90928633590386,2020B-XXXX,2.1909745770161777,600.0,1
357,--,N708,384,358,TEST,science,GAMA,LeathaudGreene,Merian,154.2021286629476,2020B-XXXX,2.1137498134522863,600.0,1
358,--,N708,384,359,TEST,science,GAMA,LeathaudGreene,Merian,154.49707614316554,2020B-XXXX,2.0662123880353804,600.0,1
359,--,N708,384,360,TEST,science,GAMA,LeathaudGreene,Merian,154.7919877861204,2020B-XXXX,2.0184806074934967,600.0,1
360,--,N708,384,361,TEST,science,GAMA,LeathaudGreene,Merian,155.62481042299822,2020B-XXXX,2.153201346867021,600.0,1
361,--,N708,384,362,TEST,science,GAMA,LeathaudGreene,Merian,155.9175457206029,2020B-XXXX,2.0750629693893594,600.0,1
362,--,N708,384,363,TEST,science,GAMA,LeathaudGreene,Merian,156.21243074230034,2020B-XXXX,2.0270526060793843,600.0,1
363,--,N708,384,364,TEST,science,GAMA,LeathaudGreene,Merian,156.50728112956045,2020B-XXXX,1.9788622703569656,600.0,1
364,--,N708,384,365,TEST,science,GAMA,LeathaudGreene,Merian,157.35436007860736,2020B-XXXX,2.1191510475999675,600.0,1
365,--,N708,384,366,TEST,science,GAMA,LeathaudGreene,Merian,157.64699157165865,2020B-XXXX,2.0401624903832887,600.0,1
366,--,N708,384,367,TEST,science,GAMA,LeathaudGreene,Merian,157.94181609591035,2020B-XXXX,1.9917188825081862,600.0,1
367,--,N708,384,368,TEST,science,GAMA,LeathaudGreene,Merian,158.23660723094886,2020B-XXXX,1.9431099620974832,600.0,1
368,--,N708,384,369,TEST,science,GAMA,LeathaudGreene,Merian,155.61871884741214,2020B-XXXX,-0.9108343353392786,600.0,1
369,--,N708,384,370,TEST,science,GAMA,LeathaudGreene,Merian,155.90988394605162,2020B-XXXX,-0.9889691897754666,600.0,1
370,--,N708,384,371,TEST,science,GAMA,LeathaudGreene,Merian,156.20396213606838,2020B-XXXX,-1.036977429849796,600.0,1
371,--,N708,384,372,TEST,science,GAMA,LeathaudGreene,Merian,156.49803150078088,2020B-XXXX,-1.0851655078923246,600.0,1
372,--,N708,384,373,TEST,science,GAMA,LeathaudGreene,Merian,154.76708050171473,2020B-XXXX,0.6334436165766733,600.0,1
373,--,N708,384,374,TEST,science,GAMA,LeathaudGreene,Merian,155.05904906991807,2020B-XXXX,0.5557535419603388,600.0,1
374,--,N708,384,375,TEST,science,GAMA,LeathaudGreene,Merian,155.35354067626355,2020B-XXXX,0.5079745701660932,600.0,1
375,--,N708,384,376,TEST,science,GAMA,LeathaudGreene,Merian,155.6480099497888,2020B-XXXX,0.46000851744584914,600.0,1
376,--,N708,384,377,TEST,science,GAMA,LeathaudGreene,Merian,156.49043435901808,2020B-XXXX,0.6090286849223463,600.0,1
377,--,N708,384,378,TEST,science,GAMA,LeathaudGreene,Merian,156.78236631646226,2020B-XXXX,0.530456036029457,600.0,1
378,--,N708,384,379,TEST,science,GAMA,LeathaudGreene,Merian,157.07683812312166,2020B-XXXX,0.4822235811271309,600.0,1
379,--,N708,384,380,TEST,science,GAMA,LeathaudGreene,Merian,157.37128886610526,2020B-XXXX,0.4338185548085895,600.0,1
380,--,N708,384,381,TEST,science,GAMA,LeathaudGreene,Merian,158.22581085159538,2020B-XXXX,0.5873657749790973,600.0,1
381,--,N708,384,382,TEST,science,GAMA,LeathaudGreene,Merian,158.5177090897979,2020B-XXXX,0.5079762189189077,600.0,1
382,--,N708,384,383,TEST,science,GAMA,LeathaudGreene,Merian,158.81216282721826,2020B-XXXX,0.45933120503734015,600.0,1
383,--,N708,384,384,TEST,science,GAMA,LeathaudGreene,Merian,159.10659680486435,2020B-XXXX,0.41052838682672266,600.0,1
