object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J115452.72+030241.93_N708,--,N708,704,135,S2021A,object,GAMA_J115452.72+030241.93_N708,LeathaudGreene,Merian,178.71969927467435,2020B-0288,3.0449832626834206,600.0,1,False
GAMA_J115603.30+025941.55_N708,--,N708,704,136,S2021A,object,GAMA_J115603.30+025941.55_N708,LeathaudGreene,Merian,179.01377741116042,2020B-0288,2.994875505225111,600.0,1,False
GAMA_J114848.94+014728.28_N708,--,N708,704,137,S2021A,object,GAMA_J114848.94+014728.28_N708,LeathaudGreene,Merian,177.20395195290433,2020B-0288,1.7911912662010332,600.0,1,False
GAMA_J114958.93+014227.84_N708,--,N708,704,138,S2021A,object,GAMA_J114958.93+014227.84_N708,LeathaudGreene,Merian,177.49555967443567,2020B-0288,1.7077354334381833,600.0,1,False
GAMA_J115109.55+013927.15_N708,--,N708,704,139,S2021A,object,GAMA_J115109.55+013927.15_N708,LeathaudGreene,Merian,177.78979790400152,2020B-0288,1.6575436939194348,600.0,1,False
GAMA_J115220.16+013626.50_N708,--,N708,704,140,S2021A,object,GAMA_J115220.16+013626.50_N708,LeathaudGreene,Merian,178.08401957716703,2020B-0288,1.6073620254624543,600.0,1,False
GAMA_J114505.52+002356.81_N708,--,N708,704,141,S2021A,object,GAMA_J114505.52+002356.81_N708,LeathaudGreene,Merian,176.27301909741666,2020B-0288,0.3991153520216946,600.0,1,False
GAMA_J114615.52+001856.32_N708,--,N708,704,142,S2021A,object,GAMA_J114615.52+001856.32_N708,LeathaudGreene,Merian,176.56467041177982,2020B-0288,0.31564704959077955,600.0,1,False
GAMA_J114726.16+001555.45_N708,--,N708,704,143,S2021A,object,GAMA_J114726.16+001555.45_N708,LeathaudGreene,Merian,176.85900107929163,2020B-0288,0.2654029140088838,600.0,1,False
GAMA_J114836.79+001254.57_N708,--,N708,704,144,S2021A,object,GAMA_J114836.79+001254.57_N708,LeathaudGreene,Merian,177.15332697788025,2020B-0288,0.21516049724146874,600.0,1,False
GAMA_J114122.15-005948.11_N708,--,N708,704,145,S2021A,object,GAMA_J114122.15-005948.11_N708,LeathaudGreene,Merian,175.3422937292502,2020B-0288,-0.9966982666977066,600.0,1,False
GAMA_J114232.14-010448.56_N708,--,N708,704,146,S2021A,object,GAMA_J114232.14-010448.56_N708,LeathaudGreene,Merian,175.6339226463956,2020B-0288,-1.080157009179365,600.0,1,False
GAMA_J114342.79-010749.58_N708,--,N708,704,147,S2021A,object,GAMA_J114342.79-010749.58_N708,LeathaudGreene,Merian,175.9283061969915,2020B-0288,-1.1304402753562346,600.0,1,False
GAMA_J114453.44-011050.62_N708,--,N708,704,148,S2021A,object,GAMA_J114453.44-011050.62_N708,LeathaudGreene,Merian,176.22269680282716,2020B-0288,-1.1807301788633437,600.0,1,False
GAMA_J114504.84+031142.43_N708,--,N708,704,149,S2021A,object,GAMA_J114504.84+031142.43_N708,LeathaudGreene,Merian,176.27020237508285,2020B-0288,3.1951203560724504,600.0,1,False
GAMA_J114614.84+030641.94_N708,--,N708,704,150,S2021A,object,GAMA_J114614.84+030641.94_N708,LeathaudGreene,Merian,176.5618495466172,2020B-0288,3.111652049342886,600.0,1,False
GAMA_J114725.45+030341.06_N708,--,N708,704,151,S2021A,object,GAMA_J114725.45+030341.06_N708,LeathaudGreene,Merian,176.856042730593,2020B-0288,3.0614077717493453,600.0,1,False
GAMA_J114836.04+030040.19_N708,--,N708,704,152,S2021A,object,GAMA_J114836.04+030040.19_N708,LeathaudGreene,Merian,177.15020602077144,2020B-0288,3.011165178300338,600.0,1,False
GAMA_J114122.38+014819.09_N708,--,N708,704,153,S2021A,object,GAMA_J114122.38+014819.09_N708,LeathaudGreene,Merian,175.3432671699983,2020B-0288,1.8053031689680905,600.0,1,False
GAMA_J114232.38+014318.63_N708,--,N708,704,154,S2021A,object,GAMA_J114232.38+014318.63_N708,LeathaudGreene,Merian,175.6349579899877,2020B-0288,1.7218444042990313,600.0,1,False
GAMA_J114343.01+014017.62_N708,--,N708,704,155,S2021A,object,GAMA_J114343.01+014017.62_N708,LeathaudGreene,Merian,175.92924365535657,2020B-0288,1.6715611725717625,600.0,1,False
GAMA_J114453.64+013716.57_N708,--,N708,704,156,S2021A,object,GAMA_J114453.64+013716.57_N708,LeathaudGreene,Merian,176.22351120931626,2020B-0288,1.6212713075224296,600.0,1,False
GAMA_J113739.96+002435.08_N708,--,N708,704,157,S2021A,object,GAMA_J113739.96+002435.08_N708,LeathaudGreene,Merian,174.41654121517752,2020B-0288,0.40974553880535425,600.0,1,False
GAMA_J113849.97+001934.74_N708,--,N708,704,158,S2021A,object,GAMA_J113849.97+001934.74_N708,LeathaudGreene,Merian,174.70820988240578,2020B-0288,0.32631815029784794,600.0,1,False
GAMA_J114000.61+001633.63_N708,--,N708,704,159,S2021A,object,GAMA_J114000.61+001633.63_N708,LeathaudGreene,Merian,175.00254859029516,2020B-0288,0.27600912479081635,600.0,1,False
GAMA_J114111.25+001332.46_N708,--,N708,704,160,S2021A,object,GAMA_J114111.25+001332.46_N708,LeathaudGreene,Merian,175.29688100813607,2020B-0288,0.22568514737732223,600.0,1,False
GAMA_J113357.12-005936.77_N708,--,N708,704,161,S2021A,object,GAMA_J113357.12-005936.77_N708,LeathaudGreene,Merian,173.4880167106016,2020B-0288,-0.9935494552367877,600.0,1,False
GAMA_J113507.10-010436.92_N708,--,N708,704,162,S2021A,object,GAMA_J113507.10-010436.92_N708,LeathaudGreene,Merian,173.7795969104945,2020B-0288,-1.0769235151946273,600.0,1,False
GAMA_J113617.74-010738.08_N708,--,N708,704,163,S2021A,object,GAMA_J113617.74-010738.08_N708,LeathaudGreene,Merian,174.07394902749377,2020B-0288,-1.127245185736059,600.0,1,False
GAMA_J113728.39-011039.32_N708,--,N708,704,164,S2021A,object,GAMA_J113728.39-011039.32_N708,LeathaudGreene,Merian,174.36830673173688,2020B-0288,-1.1775901420556971,600.0,1,False
GAMA_J113738.95+031314.72_N708,--,N708,704,165,S2021A,object,GAMA_J113738.95+031314.72_N708,LeathaudGreene,Merian,174.41233164930986,2020B-0288,3.220756760737846,600.0,1,False
GAMA_J113848.99+030814.38_N708,--,N708,704,166,S2021A,object,GAMA_J113848.99+030814.38_N708,LeathaudGreene,Merian,174.70412907866856,2020B-0288,3.137329561610431,600.0,1,False
GAMA_J113959.61+030513.27_N708,--,N708,704,167,S2021A,object,GAMA_J113959.61+030513.27_N708,LeathaudGreene,Merian,174.9984096374074,2020B-0288,3.087020451020997,600.0,1,False
GAMA_J114110.23+030212.10_N708,--,N708,704,168,S2021A,object,GAMA_J114110.23+030212.10_N708,LeathaudGreene,Merian,175.29265864746486,2020B-0288,3.0366963495305863,600.0,1,False
GAMA_J113357.74+014935.22_N708,--,N708,704,169,S2021A,object,GAMA_J113357.74+014935.22_N708,LeathaudGreene,Merian,173.49060102135132,2020B-0288,1.826450955360825,600.0,1,False
GAMA_J113507.77+014435.07_N708,--,N708,704,170,S2021A,object,GAMA_J113507.77+014435.07_N708,LeathaudGreene,Merian,173.7823763626038,2020B-0288,1.743076709840512,600.0,1,False
GAMA_J113618.41+014133.91_N708,--,N708,704,171,S2021A,object,GAMA_J113618.41+014133.91_N708,LeathaudGreene,Merian,174.0767100712006,2020B-0288,1.6927550573656827,600.0,1,False
GAMA_J113729.04+013832.67_N708,--,N708,704,172,S2021A,object,GAMA_J113729.04+013832.67_N708,LeathaudGreene,Merian,174.37102406252922,2020B-0288,1.64241014348632,600.0,1,False
GAMA_J113016.09+002524.25_N708,--,N708,704,173,S2021A,object,GAMA_J113016.09+002524.25_N708,LeathaudGreene,Merian,172.56707594263716,2020B-0288,0.4234049337869805,600.0,1,False
GAMA_J113126.10+002024.37_N708,--,N708,704,174,S2021A,object,GAMA_J113126.10+002024.37_N708,LeathaudGreene,Merian,172.8587631671079,2020B-0288,0.34010538828492626,600.0,1,False
GAMA_J113236.74+001723.22_N708,--,N708,704,175,S2021A,object,GAMA_J113236.74+001723.22_N708,LeathaudGreene,Merian,173.15311051759116,2020B-0288,0.2897842310052831,600.0,1,False
GAMA_J113347.38+001421.95_N708,--,N708,704,176,S2021A,object,GAMA_J113347.38+001421.95_N708,LeathaudGreene,Merian,173.44745003132948,2020B-0288,0.2394315292579568,600.0,1,False
GAMA_J112634.25-005921.77_N708,--,N708,704,177,S2021A,object,GAMA_J112634.25-005921.77_N708,LeathaudGreene,Merian,171.64274512267951,2020B-0288,-0.9893831640188592,600.0,1,False
GAMA_J112744.22-010421.31_N708,--,N708,704,178,S2021A,object,GAMA_J112744.22-010421.31_N708,LeathaudGreene,Merian,171.93427733970947,2020B-0288,-1.0725862686696988,600.0,1,False
GAMA_J112854.86-010722.41_N708,--,N708,704,179,S2021A,object,GAMA_J112854.86-010722.41_N708,LeathaudGreene,Merian,172.2285983746843,2020B-0288,-1.1228938354705573,600.0,1,False
GAMA_J113005.50-011023.66_N708,--,N708,704,180,S2021A,object,GAMA_J113005.50-011023.66_N708,LeathaudGreene,Merian,172.5229235128094,2020B-0288,-1.1732412296410593,600.0,1,False
GAMA_J113014.75+031519.52_N708,--,N708,704,181,S2021A,object,GAMA_J113014.75+031519.52_N708,LeathaudGreene,Merian,172.56149317582765,2020B-0288,3.255424794319719,600.0,1,False
GAMA_J113124.82+031019.65_N708,--,N708,704,182,S2021A,object,GAMA_J113124.82+031019.65_N708,LeathaudGreene,Merian,172.853443411524,2020B-0288,3.1721257539985923,600.0,1,False
GAMA_J113235.47+030718.49_N708,--,N708,704,183,S2021A,object,GAMA_J113235.47+030718.49_N708,LeathaudGreene,Merian,173.14781260878866,2020B-0288,3.121804637362631,600.0,1,False
GAMA_J113346.11+030417.22_N708,--,N708,704,184,S2021A,object,GAMA_J113346.11+030417.22_N708,LeathaudGreene,Merian,173.4421485492276,2020B-0288,3.071451928679923,600.0,1,False
GAMA_J112635.02+015109.42_N708,--,N708,704,185,S2021A,object,GAMA_J112635.02+015109.42_N708,LeathaudGreene,Merian,171.64595785030275,2020B-0288,1.8526178331588918,600.0,1,False
GAMA_J112745.07+014609.89_N708,--,N708,704,186,S2021A,object,GAMA_J112745.07+014609.89_N708,LeathaudGreene,Merian,171.93781979961832,2020B-0288,1.7694143366945714,600.0,1,False
GAMA_J112855.72+014308.78_N708,--,N708,704,187,S2021A,object,GAMA_J112855.72+014308.78_N708,LeathaudGreene,Merian,172.23220266652095,2020B-0288,1.719106692145797,600.0,1,False
GAMA_J113006.37+014007.53_N708,--,N708,704,188,S2021A,object,GAMA_J113006.37+014007.53_N708,LeathaudGreene,Merian,172.52656418407872,2020B-0288,1.668759251596437,600.0,1,False
GAMA_J112254.63+002624.25_N708,--,N708,704,189,S2021A,object,GAMA_J112254.63+002624.25_N708,LeathaudGreene,Merian,170.7276259667653,2020B-0288,0.4400695205365673,600.0,1,False
GAMA_J112404.64+002125.13_N708,--,N708,704,190,S2021A,object,GAMA_J112404.64+002125.13_N708,LeathaudGreene,Merian,171.0193333236266,2020B-0288,0.3569832078763161,600.0,1,False
GAMA_J112515.28+001824.12_N708,--,N708,704,191,S2021A,object,GAMA_J112515.28+001824.12_N708,LeathaudGreene,Merian,171.31369015662244,2020B-0288,0.30670198571247403,600.0,1,False
GAMA_J112625.92+001522.94_N708,--,N708,704,192,S2021A,object,GAMA_J112625.92+001522.94_N708,LeathaudGreene,Merian,171.6080375895789,2020B-0288,0.2563727484918341,600.0,1,False
GAMA_J111914.03-005903.20_N708,--,N708,704,193,S2021A,object,GAMA_J111914.03-005903.20_N708,LeathaudGreene,Merian,169.80848030953834,2020B-0288,-0.9842249359808428,600.0,1,False
GAMA_J112023.99-010401.82_N708,--,N708,704,194,S2021A,object,GAMA_J112023.99-010401.82_N708,LeathaudGreene,Merian,170.0999655192351,2020B-0288,-1.0671725796362286,600.0,1,False
GAMA_J112134.62-010702.69_N708,--,N708,704,195,S2021A,object,GAMA_J112134.62-010702.69_N708,LeathaudGreene,Merian,170.39425598197263,2020B-0288,-1.11741441307103,600.0,1,False
GAMA_J112245.25-011003.76_N708,--,N708,704,196,S2021A,object,GAMA_J112245.25-011003.76_N708,LeathaudGreene,Merian,170.68854905576092,2020B-0288,-1.1677124741123324,600.0,1,False
GAMA_J112253.20+031745.95_N708,--,N708,704,197,S2021A,object,GAMA_J112253.20+031745.95_N708,LeathaudGreene,Merian,170.7216857324463,2020B-0288,3.2960975721136467,600.0,1,False
GAMA_J112403.31+031246.84_N708,--,N708,704,198,S2021A,object,GAMA_J112403.31+031246.84_N708,LeathaudGreene,Merian,171.0137916728067,2020B-0288,3.213012059137033,600.0,1,False
GAMA_J112513.98+030945.83_N708,--,N708,704,199,S2021A,object,GAMA_J112513.98+030945.83_N708,LeathaudGreene,Merian,171.3082511446516,2020B-0288,3.162731033771052,600.0,1,False
GAMA_J112624.64+030644.64_N708,--,N708,704,200,S2021A,object,GAMA_J112624.64+030644.64_N708,LeathaudGreene,Merian,171.60267563517596,2020B-0288,3.1124019418315,600.0,1,False
GAMA_J111914.96+015301.59_N708,--,N708,704,201,S2021A,object,GAMA_J111914.96+015301.59_N708,LeathaudGreene,Merian,169.8123414047026,2020B-0288,1.8837768204852472,600.0,1,False
GAMA_J112025.03+014802.98_N708,--,N708,704,202,S2021A,object,GAMA_J112025.03+014802.98_N708,LeathaudGreene,Merian,170.104292507282,2020B-0288,1.800828511885209,600.0,1,False
GAMA_J112135.69+014502.11_N708,--,N708,704,203,S2021A,object,GAMA_J112135.69+014502.11_N708,LeathaudGreene,Merian,170.3987259391023,2020B-0288,1.7505864592060514,600.0,1,False
GAMA_J112246.35+014201.03_N708,--,N708,704,204,S2021A,object,GAMA_J112246.35+014201.03_N708,LeathaudGreene,Merian,170.69313637238176,2020B-0288,1.700288212863087,600.0,1,False
GAMA_J111535.80+002731.37_N708,--,N708,704,205,S2021A,object,GAMA_J111535.80+002731.37_N708,LeathaudGreene,Merian,168.89919103071753,2020B-0288,0.4587144922485168,600.0,1,False
GAMA_J111645.82+002233.33_N708,--,N708,704,206,S2021A,object,GAMA_J111645.82+002233.33_N708,LeathaudGreene,Merian,169.1909202837806,2020B-0288,0.3759249967564052,600.0,1,False
GAMA_J111756.46+001932.64_N708,--,N708,704,207,S2021A,object,GAMA_J111756.46+001932.64_N708,LeathaudGreene,Merian,169.48528761360038,2020B-0288,0.32573482485749605,600.0,1,False
GAMA_J111907.11+001631.72_N708,--,N708,704,208,S2021A,object,GAMA_J111907.11+001631.72_N708,LeathaudGreene,Merian,169.779643979806,2020B-0288,0.2754803144252822,600.0,1,False
GAMA_J111156.69-005841.16_N708,--,N708,704,209,S2021A,object,GAMA_J111156.69-005841.16_N708,LeathaudGreene,Merian,167.98622339328952,2020B-0288,-0.978101883300309,600.0,1,False
GAMA_J111306.63-010338.56_N708,--,N708,704,210,S2021A,object,GAMA_J111306.63-010338.56_N708,LeathaudGreene,Merian,168.2776627746453,2020B-0288,-1.0607115632220356,600.0,1,False
GAMA_J111417.26-010639.01_N708,--,N708,704,211,S2021A,object,GAMA_J111417.26-010639.01_N708,LeathaudGreene,Merian,168.57192330959003,2020B-0288,-1.1108371063616318,600.0,1,False
GAMA_J111527.88-010939.72_N708,--,N708,704,212,S2021A,object,GAMA_J111527.88-010939.72_N708,LeathaudGreene,Merian,168.86618496267144,2020B-0288,-1.1610351112337165,600.0,1,False
GAMA_J111534.29+032030.30_N708,--,N708,704,213,S2021A,object,GAMA_J111534.29+032030.30_N708,LeathaudGreene,Merian,168.8929124327854,2020B-0288,3.3417519407838805,600.0,1,False
GAMA_J111644.44+031532.26_N708,--,N708,704,214,S2021A,object,GAMA_J111644.44+031532.26_N708,LeathaudGreene,Merian,169.1851774365332,2020B-0288,3.258963560255,600.0,1,False
GAMA_J111755.13+031231.58_N708,--,N708,704,215,S2021A,object,GAMA_J111755.13+031231.58_N708,LeathaudGreene,Merian,169.47972915767411,2020B-0288,3.2087737490228854,600.0,1,False
GAMA_J111905.81+030930.67_N708,--,N708,704,216,S2021A,object,GAMA_J111905.81+030930.67_N708,LeathaudGreene,Merian,169.7742441724709,2020B-0288,3.1585195394775245,600.0,1,False
GAMA_J111157.77+015500.84_N708,--,N708,704,217,S2021A,object,GAMA_J111157.77+015500.84_N708,LeathaudGreene,Merian,167.99074570872705,2020B-0288,1.9169007978290593,600.0,1,False
GAMA_J111307.86+015003.44_N708,--,N708,704,218,S2021A,object,GAMA_J111307.86+015003.44_N708,LeathaudGreene,Merian,168.28278841116955,2020B-0288,1.8342901127699442,600.0,1,False
GAMA_J111418.54+014702.99_N708,--,N708,704,219,S2021A,object,GAMA_J111418.54+014702.99_N708,LeathaudGreene,Merian,168.5772739128537,2020B-0288,1.7841641626334908,600.0,1,False
GAMA_J111529.21+014402.27_N708,--,N708,704,220,S2021A,object,GAMA_J111529.21+014402.27_N708,LeathaudGreene,Merian,168.87173478394257,2020B-0288,1.7339657827499004,600.0,1,False
GAMA_J110820.34+002849.09_N708,--,N708,704,221,S2021A,object,GAMA_J110820.34+002849.09_N708,LeathaudGreene,Merian,167.08477577918018,2020B-0288,0.4803042888490965,600.0,1,False
GAMA_J110930.36+002352.41_N708,--,N708,704,222,S2021A,object,GAMA_J110930.36+002352.41_N708,LeathaudGreene,Merian,167.37652911902194,2020B-0288,0.39789267190626654,600.0,1,False
GAMA_J111041.01+002052.23_N708,--,N708,704,223,S2021A,object,GAMA_J111041.01+002052.23_N708,LeathaudGreene,Merian,167.6709081843525,2020B-0288,0.34784337315549435,600.0,1,False
GAMA_J111151.66+001751.76_N708,--,N708,704,224,S2021A,object,GAMA_J111151.66+001751.76_N708,LeathaudGreene,Merian,167.96527472212563,2020B-0288,0.2977136016580255,600.0,1,False
GAMA_J110442.71-005815.77_N708,--,N708,704,225,S2021A,object,GAMA_J110442.71-005815.77_N708,LeathaudGreene,Merian,166.177975551301,2020B-0288,-0.9710481434906579,600.0,1,False
GAMA_J110552.64-010311.66_N708,--,N708,704,226,S2021A,object,GAMA_J110552.64-010311.66_N708,LeathaudGreene,Merian,166.46937049822853,2020B-0288,-1.0532398617674466,600.0,1,False
GAMA_J110703.26-010611.51_N708,--,N708,704,227,S2021A,object,GAMA_J110703.26-010611.51_N708,LeathaudGreene,Merian,166.76360189284202,2020B-0288,-1.1031998895163075,600.0,1,False
GAMA_J110813.87-010911.69_N708,--,N708,704,228,S2021A,object,GAMA_J110813.87-010911.69_N708,LeathaudGreene,Merian,167.05783291970212,2020B-0288,-1.1532484142613197,600.0,1,False
GAMA_J110818.52+032325.28_N708,--,N708,704,229,S2021A,object,GAMA_J110818.52+032325.28_N708,LeathaudGreene,Merian,167.07716774550255,2020B-0288,3.390356210704803,600.0,1,False
GAMA_J110928.70+031828.60_N708,--,N708,704,230,S2021A,object,GAMA_J110928.70+031828.60_N708,LeathaudGreene,Merian,167.36959502504388,2020B-0288,3.307946274600343,600.0,1,False
GAMA_J111039.41+031528.43_N708,--,N708,704,231,S2021A,object,GAMA_J111039.41+031528.43_N708,LeathaudGreene,Merian,167.6642409932076,2020B-0288,3.257897598375367,600.0,1,False
GAMA_J111150.12+031227.96_N708,--,N708,704,232,S2021A,object,GAMA_J111150.12+031227.96_N708,LeathaudGreene,Merian,167.95884855555184,2020B-0288,3.20776836806637,600.0,1,False
GAMA_J110443.96+015710.64_N708,--,N708,704,233,S2021A,object,GAMA_J110443.96+015710.64_N708,LeathaudGreene,Merian,166.18317406475722,2020B-0288,1.9529556083472772,600.0,1,False
GAMA_J110554.07+015214.74_N708,--,N708,704,234,S2021A,object,GAMA_J110554.07+015214.74_N708,LeathaudGreene,Merian,166.47531111118857,2020B-0288,1.87076247681373,600.0,1,False
GAMA_J110704.76+014914.88_N708,--,N708,704,235,S2021A,object,GAMA_J110704.76+014914.88_N708,LeathaudGreene,Merian,166.76985033304518,2020B-0288,1.8208018075513819,600.0,1,False
GAMA_J110815.44+014614.70_N708,--,N708,704,236,S2021A,object,GAMA_J110815.44+014614.70_N708,LeathaudGreene,Merian,167.06436330838105,2020B-0288,1.7707526667871387,600.0,1,False
GAMA_J110108.24+003006.51_N708,--,N708,704,237,S2021A,object,GAMA_J110108.24+003006.51_N708,LeathaudGreene,Merian,165.2843699849116,2020B-0288,0.501809609668813,600.0,1,False
GAMA_J110218.27+002511.47_N708,--,N708,704,238,S2021A,object,GAMA_J110218.27+002511.47_N708,LeathaudGreene,Merian,165.57614911993994,2020B-0288,0.4198546368029435,600.0,1,False
GAMA_J110328.92+002211.98_N708,--,N708,704,239,S2021A,object,GAMA_J110328.92+002211.98_N708,LeathaudGreene,Merian,165.87054102383055,2020B-0288,0.3699947290841167,600.0,1,False
GAMA_J110439.58+001912.13_N708,--,N708,704,240,S2021A,object,GAMA_J110439.58+001912.13_N708,LeathaudGreene,Merian,166.1649188686546,2020B-0288,0.32003841798826393,600.0,1,False
GAMA_J105732.09-005747.13_N708,--,N708,704,241,S2021A,object,GAMA_J105732.09-005747.13_N708,LeathaudGreene,Merian,164.38373759493794,2020B-0288,-0.9630932858938324,600.0,1,False
GAMA_J105842.02-010241.24_N708,--,N708,704,242,S2021A,object,GAMA_J105842.02-010241.24_N708,LeathaudGreene,Merian,164.6750896521976,2020B-0288,-1.0447893683771572,600.0,1,False
GAMA_J105952.63-010540.32_N708,--,N708,704,243,S2021A,object,GAMA_J105952.63-010540.32_N708,LeathaudGreene,Merian,164.96929279578282,2020B-0288,-1.0945359790105342,600.0,1,False
GAMA_J110103.23-010839.79_N708,--,N708,704,244,S2021A,object,GAMA_J110103.23-010839.79_N708,LeathaudGreene,Merian,165.26349409870755,2020B-0288,-1.1443869090252765,600.0,1,False
GAMA_J103249.57+033721.19_N708,--,N708,704,245,S2021A,object,GAMA_J103249.57+033721.19_N708,LeathaudGreene,Merian,158.206542298857,2020B-0288,3.62255451599688,600.0,1,False
GAMA_J103359.95+033235.42_N708,--,N708,704,246,S2021A,object,GAMA_J103359.95+033235.42_N708,LeathaudGreene,Merian,158.49980956485336,2020B-0288,3.543173323747974,600.0,1,False
GAMA_J103510.78+032940.31_N708,--,N708,704,247,S2021A,object,GAMA_J103510.78+032940.31_N708,LeathaudGreene,Merian,158.7949478857421,2020B-0288,3.49453226109746,600.0,1,False
GAMA_J103621.60+032644.63_N708,--,N708,704,248,S2021A,object,GAMA_J103621.60+032644.63_N708,LeathaudGreene,Merian,159.09004037511698,2020B-0288,3.4457330985333545,600.0,1,False
GAMA_J103949.03+033504.74_N708,--,N708,704,249,S2021A,object,GAMA_J103949.03+033504.74_N708,LeathaudGreene,Merian,159.95431012147105,2020B-0288,3.5846503303854615,600.0,1,False
GAMA_J104059.37+033016.26_N708,--,N708,704,250,S2021A,object,GAMA_J104059.37+033016.26_N708,LeathaudGreene,Merian,160.2474093766487,2020B-0288,3.5045192417369377,600.0,1,False
GAMA_J104210.18+032719.82_N708,--,N708,704,251,S2021A,object,GAMA_J104210.18+032719.82_N708,LeathaudGreene,Merian,160.5424483480612,2020B-0288,3.4555073520930875,600.0,1,False
GAMA_J104320.98+032422.86_N708,--,N708,704,252,S2021A,object,GAMA_J104320.98+032422.86_N708,LeathaudGreene,Merian,160.8374427537605,2020B-0288,3.4063524104944127,600.0,1,False
GAMA_J104651.84+033229.56_N708,--,N708,704,253,S2021A,object,GAMA_J104651.84+033229.56_N708,LeathaudGreene,Merian,161.71604082331461,2020B-0288,3.541544620641277,600.0,1,False
GAMA_J104802.15+032738.63_N708,--,N708,704,254,S2021A,object,GAMA_J104802.15+032738.63_N708,LeathaudGreene,Merian,162.0089709027531,2020B-0288,3.460733092155138,600.0,1,False
GAMA_J104912.93+032441.01_N708,--,N708,704,255,S2021A,object,GAMA_J104912.93+032441.01_N708,LeathaudGreene,Merian,162.303910304427,2020B-0288,3.41139355282639,600.0,1,False
GAMA_J105023.71+032142.93_N708,--,N708,704,256,S2021A,object,GAMA_J105023.71+032142.93_N708,LeathaudGreene,Merian,162.59880652810884,2020B-0288,3.3619262590216947,600.0,1,False
GAMA_J105357.53+032935.80_N708,--,N708,704,257,S2021A,object,GAMA_J105357.53+032935.80_N708,LeathaudGreene,Merian,163.4897478906202,2020B-0288,3.4932781071938397,600.0,1,False
GAMA_J105507.80+032442.69_N708,--,N708,704,258,S2021A,object,GAMA_J105507.80+032442.69_N708,LeathaudGreene,Merian,163.78250869095677,2020B-0288,3.411858684128735,600.0,1,False
GAMA_J105618.56+032144.05_N708,--,N708,704,259,S2021A,object,GAMA_J105618.56+032144.05_N708,LeathaudGreene,Merian,164.07734893961592,2020B-0288,3.362236377002684,600.0,1,False
GAMA_J105729.31+031845.00_N708,--,N708,704,260,S2021A,object,GAMA_J105729.31+031845.00_N708,LeathaudGreene,Merian,164.3721475152553,2020B-0288,3.312501833372788,600.0,1,False
GAMA_J110106.34+032630.74_N708,--,N708,704,261,S2021A,object,GAMA_J110106.34+032630.74_N708,LeathaudGreene,Merian,165.2764504941262,2020B-0288,3.4418737438498486,600.0,1,False
GAMA_J110216.57+032135.71_N708,--,N708,704,262,S2021A,object,GAMA_J110216.57+032135.71_N708,LeathaudGreene,Merian,165.5690432768887,2020B-0288,3.3599208463290533,600.0,1,False
GAMA_J110327.30+031836.22_N708,--,N708,704,263,S2021A,object,GAMA_J110327.30+031836.22_N708,LeathaudGreene,Merian,165.86378551285298,2020B-0288,3.310061762935573,600.0,1,False
GAMA_J110438.03+031536.38_N708,--,N708,704,264,S2021A,object,GAMA_J110438.03+031536.38_N708,LeathaudGreene,Merian,166.15848767683846,2020B-0288,3.2601061778547975,600.0,1,False
GAMA_J105733.50+015923.68_N708,--,N708,704,265,S2021A,object,GAMA_J105733.50+015923.68_N708,LeathaudGreene,Merian,164.38961910915154,2020B-0288,1.9899116855799053,600.0,1,False
GAMA_J105843.64+015429.56_N708,--,N708,704,266,S2021A,object,GAMA_J105843.64+015429.56_N708,LeathaudGreene,Merian,164.6818529035573,2020B-0288,1.908213715684309,600.0,1,False
GAMA_J105954.34+015130.47_N708,--,N708,704,267,S2021A,object,GAMA_J105954.34+015130.47_N708,LeathaudGreene,Merian,164.97644739816968,2020B-0288,1.8584661829585112,600.0,1,False
GAMA_J110105.04+014831.01_N708,--,N708,704,268,S2021A,object,GAMA_J110105.04+014831.01_N708,LeathaudGreene,Merian,165.27101407029517,2020B-0288,1.8086143452528716,600.0,1,False
GAMA_J105359.75+003130.70_N708,--,N708,704,269,S2021A,object,GAMA_J105359.75+003130.70_N708,LeathaudGreene,Merian,163.49898146103573,2020B-0288,0.5251956973961649,600.0,1,False
GAMA_J105509.78+002637.58_N708,--,N708,704,270,S2021A,object,GAMA_J105509.78+002637.58_N708,LeathaudGreene,Merian,163.79078865458493,2020B-0288,0.44377346611203006,600.0,1,False
GAMA_J105620.44+002338.93_N708,--,N708,704,271,S2021A,object,GAMA_J105620.44+002338.93_N708,LeathaudGreene,Merian,164.08519475116523,2020B-0288,0.3941499817952413,600.0,1,False
GAMA_J105731.10+002039.89_N708,--,N708,704,272,S2021A,object,GAMA_J105731.10+002039.89_N708,LeathaudGreene,Merian,164.37958527847843,2020B-0288,0.34441438947056807,600.0,1,False
GAMA_J105025.32-005715.39_N708,--,N708,704,273,S2021A,object,GAMA_J105025.32-005715.39_N708,LeathaudGreene,Merian,162.60551051083607,2020B-0288,-0.9542777440458508,600.0,1,False
GAMA_J105135.23-010207.45_N708,--,N708,704,274,S2021A,object,GAMA_J105135.23-010207.45_N708,LeathaudGreene,Merian,162.89682140692238,2020B-0288,-1.0354035705308517,600.0,1,False
GAMA_J105245.83-010505.60_N708,--,N708,704,275,S2021A,object,GAMA_J105245.83-010505.60_N708,LeathaudGreene,Merian,163.19099731298894,2020B-0288,-1.0848905358546432,600.0,1,False
