2.923418783876068261e+01 -1.904875578651392454e+00
2.932054607124297974e+01 -2.574215007637482788e+00
2.914219364444618066e+01 -2.685270559526663714e+00
2.909548698819429902e+01 -2.687930420688976252e+00
2.909635608383172212e+01 -3.400339496615528034e+00
2.931634689775616209e+01 -3.765408126519537824e+00
2.923139793669165343e+01 -3.775343575476206137e+00
2.922980026156641031e+01 -4.913885698716525141e+00
2.911364183582537990e+01 -4.925908809358401363e+00
2.910429708723988185e+01 -4.934605317607539732e+00
2.910123167598796456e+01 -4.936931393312269378e+00
2.910282996379595133e+01 -5.639333529621909591e+00
2.932011996242074048e+01 -5.647685767426626313e+00
2.931979388525912000e+01 -5.673288917802115527e+00
2.934901736711958975e+01 -6.132764692130498574e+00
2.971160255604631217e+01 -6.154856364334869490e+00
2.973742602195710560e+01 -6.159451727501568996e+00
2.974262990104136506e+01 -6.164959669144599808e+00
2.974950843510090692e+01 -6.325314156638225604e+00
3.002482238151149474e+01 -6.352426067478042171e+00
3.005881758998480180e+01 -6.387729695866040558e+00
3.062700903158695453e+01 -6.386875426729623051e+00
3.063065352540923314e+01 -6.383921036019502004e+00
3.063901232929031337e+01 -6.348238874693541867e+00
3.137023994438683516e+01 -6.350768372062576717e+00
3.137880045743807500e+01 -6.388272366891022180e+00
3.194968685836783351e+01 -6.311635470885819998e+00
3.264825960420031237e+01 -6.312658513854528586e+00
3.265549848277346712e+01 -6.350853293947530176e+00
3.322656086220448657e+01 -6.348269598661381963e+00
3.392994273513333070e+01 -6.347927106660277374e+00
3.393263989312531947e+01 -6.391771389165602280e+00
3.449705051822908075e+01 -6.352752057883252590e+00
3.524296226758406902e+01 -6.387820119570756461e+00
3.581386039598044135e+01 -6.383795379106290468e+00
3.582364418976293052e+01 -6.352245783311199823e+00
3.656450701015823768e+01 -6.391393222467207202e+00
3.713406286034658876e+01 -6.312167151586356439e+00
3.783986168225747093e+01 -6.352957979889430895e+00
3.840803996813766474e+01 -6.235920710840465730e+00
3.915413766280389751e+01 -6.237028787979141953e+00
3.915962633077798216e+01 -6.227136747248540161e+00
3.917229906376921633e+01 -6.206996791366128363e+00
3.919479801588499868e+01 -6.090537074613876278e+00
3.924098826447893629e+01 -5.794922770007055135e+00
3.941349302737786786e+01 -5.792619141124973225e+00
3.941530093403363821e+01 -5.787556132088695904e+00
3.941372997174828896e+01 -4.860580218865440116e+00
3.927652829928562994e+01 -4.841110316804626557e+00
3.926869571623109323e+01 -3.960789839482963703e+00
3.927934358684471050e+01 -3.955169047511954528e+00
3.928091549033738517e+01 -3.548257139560541784e+00
3.941376338410673696e+01 -3.539036881902114295e+00
3.940958385961837251e+01 -3.519397958471731425e+00
3.938676068198758173e+01 -3.510298739618728625e+00
3.937544403442952046e+01 -3.095101712771872293e+00
3.906403943201438977e+01 -2.235565053283573356e+00
3.901516063446882043e+01 -1.715829417671353552e+00
3.919511922178180185e+01 -1.612070327821228277e+00
3.923228624392971398e+01 -1.603666881185678017e+00
3.923416605691480896e+01 -1.529934458007988995e+00
3.923762124800497730e+01 -1.451799478174638613e+00
3.923767177181188970e+01 -1.083836584961681559e+00
3.906382824841816870e+01 -8.961990039736678071e-01
3.902105031709241700e+01 3.604222118426265997e-02
3.906472657810335392e+01 5.168477344388681116e-01
3.919252263251343749e+01 5.241999788558358020e-01
3.919597686746477194e+01 6.289143973393406251e-01
3.923374015472268894e+01 6.374980800367975320e-01
3.923688806975029308e+01 7.835847338640827831e-01
3.923947706387991019e+01 1.158136461888086499e+00
3.906376881782001931e+01 1.379984868824084554e+00
3.897655250634660007e+01 1.400666519547240974e+00
3.895495780067496128e+01 1.407227781118644661e+00
3.894752548387718605e+01 1.422132203788575078e+00
3.892954331935263923e+01 1.431303500182772526e+00
3.891864097706130821e+01 1.938860306871020400e+00
3.858058627726968837e+01 1.947621869764607494e+00
3.857304492830387233e+01 1.956006634969174485e+00
3.856388333867993623e+01 1.968368136024000625e+00
3.855065431534050191e+01 1.979318102913228961e+00
3.853775754287319444e+01 1.982237701280181286e+00
