4.139329459637293798e-04 6.370004837047442692e-01
3.785943893295199585e-04 5.741720017110922836e-01
2.107586931630176159e-04 5.575776660780698002e-01
1.928370679160706119e-05 4.957022498527919874e-01
1.085031940617566963e-04 4.482198972763208333e-01
1.201828039669635618e-05 4.256808328875151815e-01
2.430866822530618559e-05 3.585601412060954174e-01
7.074639440485325703e-04 3.411232875527538955e-01
4.934533676618739614e-04 2.745407801825687777e-01
4.807342527800227932e-04 2.466537602834291687e-01
1.550745803469390975e-04 2.400540518118281508e-01
1.463530118011701752e-04 1.997862731679272419e-01
8.838268574874805347e-04 1.472074527879990435e-01
8.212051463913105139e-04 1.277103310263897895e-01
1.014112044185924624e-03 6.616683510014967351e-02
1.496929276256552606e-04 1.310735000999599560e-02
4.046799331536730048e-04 -4.087859309836276017e-02
8.176749665746163576e-04 -7.505870260833844010e-02
2.351103589340207607e-04 -1.354585493929241768e-01
1.073903237655386440e-04 -1.945384678103585785e-01
3.828517431577822447e-04 -2.997809969270760488e-01
3.435438538258363522e-03 -3.963641444208452769e-01
9.015083125973181229e-04 -4.072086774639880891e-01
1.370440085478498850e-04 -4.576558955055543554e-01
6.054612035004288111e-04 -4.979930361040814657e-01
2.551010915996272796e-04 -5.121502250804716994e-01
5.713461235655048617e-04 -6.016479204967567496e-01
7.871721718301066123e-03 -7.138445699045496973e-01
5.144768068806591238e-02 -7.188506484282662923e-01
5.687447785195026001e-02 -7.415732717874884417e-01
8.678300603637567612e-02 -7.416988813435749783e-01
8.911680981866013096e-02 -6.640353492277822900e-01
7.876513357013120720e-01 -6.657554097766389400e-01
7.954627917350580724e-01 -7.437428519658438875e-01
1.408829781980860618e+00 -5.560854825990253492e-01
2.062534249424509358e+00 -5.562519152370657416e-01
2.067368470645874812e+00 -5.502488720970503122e-01
2.145772353815156741e+00 -5.487635703922877362e-01
2.155290711556074434e+00 -5.470543428721249546e-01
2.163242414234117117e+00 -5.150581609717808096e-01
2.205633780928241805e+00 -4.931676806816905345e-01
2.226578570147082381e+00 -4.834556634482885529e-01
2.235951646775189872e+00 -2.846796574331872040e-02
2.603143132297391471e+00 3.415667014003882784e-02
2.676495433746176822e+00 5.203264239312539452e-01
2.810146971616595657e+00 6.346355584388203575e-01
2.852034149919904227e+00 7.105352479177090563e-01
2.849654243058995728e+00 7.857808635022468513e-01
2.847570197980413997e+00 7.971685780013293421e-01
2.839856869766206326e+00 1.345248848052142066e+00
2.629102110230295164e+00 1.368984644876068524e+00
2.605984547518867878e+00 1.419575715412599415e+00
2.545529923566921315e+00 1.434133942269934181e+00
2.527053300606881159e+00 1.452747643810413436e+00
2.503825694011391878e+00 1.866848779478661680e+00
2.193942780791469538e+00 1.867591783438138808e+00
2.193080851203637494e+00 1.897667585062898565e+00
2.158851253650984070e+00 1.975882734791137185e+00
1.977760230743911718e+00 2.160872258924595890e+00
1.408202404028703780e+00 2.126104145427906378e+00
8.356304524203643780e-01 2.161958952521321198e+00
8.810861647365991756e-02 2.146853546777794275e+00
6.807687663672723488e-02 2.126805988043450668e+00
4.494139696744442469e-02 2.106491436883263901e+00
2.100605295132357622e-02 2.089715358470865869e+00
1.024347506394682151e-03 1.940504705809132036e+00
1.048822061522219646e-03 1.853479013563024136e+00
2.920908968530441449e-04 1.813129813861621420e+00
1.817848598196284934e-04 1.785310200419096827e+00
6.293790048899425423e-05 1.744013836854304333e+00
3.928975300202790385e-04 1.701310659007271742e+00
1.736692639677190741e-03 1.635801735815817448e+00
1.599082184718706844e-03 1.604561789400743343e+00
2.646817906360161387e-04 1.537607914942417775e+00
1.357084512900102102e-03 1.498445957861774369e+00
8.078478603852422106e-04 1.456546456886055552e+00
8.208574670025140570e-04 1.418187401638166811e+00
5.880536261762735412e-04 1.411610613968934391e+00
6.156673833642968769e-04 1.344408133165391206e+00
1.223849138893235832e-03 1.320418020517436064e+00
4.823226321495882986e-04 1.298792253050634615e+00
8.112437750632327900e-04 1.263555872083306220e+00
7.766833040565988182e-04 1.228106929819220650e+00
3.718690865183533405e-04 1.193224087577444692e+00
6.721009550552113675e-05 1.110537607783919967e+00
4.641415979414318283e-04 1.081445457675849875e+00
5.756541086973225065e-04 1.053228502359440322e+00
1.505429675541976602e-04 9.992716337476894584e-01
8.487928018984250639e-04 9.771668942605151731e-01
4.530902089103308345e-04 9.567312235407066101e-01
2.008002024440089055e-04 9.313336719912729267e-01
3.716359867158019895e-04 8.815639215281030339e-01
9.433469520104262925e-05 8.191442510033091207e-01
5.950637959608143538e-04 7.688306397789702595e-01
3.765538701769574116e-04 7.625024707772702914e-01
2.348593165339579486e-04 7.447407839956740050e-01
3.385944036147578852e-04 6.792643493618176764e-01
2.536258863191337529e-04 6.644762524565970274e-01
