3.599996445271902985e+02 6.248866730287252480e-01
3.599999179126601803e+02 6.978150228051596127e-01
3.599993388578408258e+02 7.237747448215757773e-01
3.599998539026213393e+02 8.001316736309167510e-01
3.599998549277584630e+02 8.363499242239538223e-01
3.599991475388950448e+02 8.859051802425113031e-01
3.599993859705757586e+02 8.954389792805454995e-01
3.599995324541558261e+02 9.145734428041620845e-01
3.599991505482432785e+02 9.708401902411643025e-01
3.599997568489879427e+02 9.897058920540242610e-01
3.599999237158478991e+02 1.010510519017136843e+00
3.599999020784988488e+02 1.031503366511564712e+00
3.599998572909179870e+02 1.069601786844577962e+00
3.599999349383836602e+02 1.086990274590808214e+00
3.599997447871382406e+02 1.126207517661512947e+00
3.599994776736855329e+02 1.145218188503826395e+00
3.599991272295792442e+02 1.177986674680930657e+00
3.599989730787870599e+02 1.201785988109830283e+00
3.599992824139635559e+02 1.225182699745716919e+00
3.599996151786455698e+02 1.315288267617207962e+00
3.599996220952764361e+02 1.345721013719747727e+00
3.599988542117476413e+02 1.418126062604699866e+00
3.599995645983377699e+02 1.433233710087030044e+00
3.599992830533986421e+02 1.458753637832106653e+00
3.599989233410497604e+02 1.478603198867319168e+00
3.599990839513768037e+02 1.495052461133918875e+00
3.599991555825423006e+02 1.534866290725463767e+00
3.599999311255324415e+02 1.605782609636420943e+00
3.599997205885916856e+02 1.644188302233977161e+00
3.599996784455658485e+02 1.691879926275207113e+00
3.599994214999433666e+02 1.699898659779057075e+00
3.599994691159678837e+02 1.735484952894084110e+00
3.599994867979912101e+02 1.757225499895799903e+00
3.599996097874164889e+02 1.769658503736442512e+00
3.599997662847734432e+02 1.774000940522605596e+00
3.599997161877243457e+02 1.823807042437769699e+00
3.599999962997312650e+02 1.854985910950059269e+00
3.599996237325971720e+02 1.881312881025783978e+00
3.599999917108532372e+02 1.912435842186224866e+00
3.599996752704979599e+02 1.950372329433368801e+00
3.599998686787183146e+02 1.976391326538890603e+00
3.599991936552368088e+02 2.024214165365979312e+00
3.599995399041681026e+02 2.039315028274433672e+00
3.599997692827210471e+02 2.077480551600037195e+00
3.599997912505168642e+02 2.082366735527051205e+00
3.599981597418682213e+02 2.083280058005637869e+00
3.599960039558315543e+02 2.119417890625892920e+00
3.598765563662269074e+02 2.199242704378072233e+00
3.595173786163088607e+02 2.198237491236213259e+00
3.588137159684570747e+02 2.121632228804253728e+00
3.583773432688072376e+02 2.120492699054495667e+00
3.582008613457903152e+02 2.193412510041430341e+00
3.575030623478376697e+02 2.194678392794948696e+00
3.574907221303819824e+02 2.160461872249215265e+00
3.569265027571416340e+02 2.159537938858147932e+00
3.569232192456677240e+02 2.197690311128184693e+00
3.561765617447259160e+02 2.161360955038444942e+00
3.556078944047658865e+02 2.159413970659808779e+00
3.556002395644280227e+02 2.161503246898825559e+00
3.549010258835708669e+02 2.122946382752956218e+00
3.545935247429313790e+02 2.156633350102797664e+00
3.542877113385428629e+02 2.156796251196190894e+00
3.542840612528123643e+02 2.198642258522168547e+00
3.536265716783509561e+02 2.125196638398433535e+00
3.531868642392509514e+02 2.121194800032830674e+00
3.530178495872506801e+02 2.194003557101456892e+00
3.523143200718635626e+02 2.193779634333976158e+00
3.523073217030031401e+02 2.196849083495775456e+00
3.516946926397503148e+02 2.197663735628925696e+00
3.516906557281162691e+02 2.189831935645266014e+00
3.510038476244184267e+02 2.195826844632982056e+00
3.509858361080672466e+02 2.157816044711270198e+00
3.504246793698994793e+02 2.156204076083167998e+00
3.504121020242437226e+02 2.157940746043031766e+00
3.497187365143287252e+02 2.121932574190271481e+00
3.494048310050357600e+02 2.158594358751220632e+00
3.491065802719493263e+02 2.158555066824575430e+00
3.491031647117827674e+02 2.157957992158266780e+00
3.483991413125758072e+02 2.159632454518869427e+00
3.483939291277704342e+02 2.121149592341375456e+00
3.480886569660867167e+02 2.161903316333739333e+00
3.477851465831440123e+02 2.190495521646449006e+00
3.471357686034126004e+02 2.196381324659789858e+00
3.471182424345694244e+02 2.122877074578157774e+00
3.467731508578971784e+02 2.122719820582260830e+00
3.466803385667241173e+02 2.121371458591091219e+00
3.465030702058918450e+02 2.199107300697451084e+00
3.458065478778792112e+02 2.159391904059141609e+00
3.452319386448622822e+02 2.197784035826106042e+00
3.444831702105676072e+02 2.579801942404676751e+00
3.438628953773865078e+02 2.588150281522952678e+00
3.438555662034139573e+02 2.607844755457587205e+00
3.438326561423684780e+02 3.062692100698240161e+00
3.433854371572052742e+02 3.548034797804806129e+00
3.430764415915641052e+02 4.699695639637445410e+00
3.430293518479990098e+02 5.076555067541772104e+00
3.432078671781354728e+02 5.081260849157379411e+00
3.432095406972994738e+02 5.302161654081187336e+00
3.432097139016584038e+02 5.320944335890512633e+00
3.431931872672631698e+02 5.374370385250698767e+00
3.431303551033977897e+02 5.378124406655416578e+00
